"customer_key","product_key","sales_territory_key","order_date","order_year","order_quarter","order_month","order_month_name","gender","occupation","annual_income","product_name","product_sku","category_name","subcategory_name","country","region","continent","order_quantity","unit_cost","unit_price","revenue","total_price","profit"
"13564","314","7","2020-06-07 00:00:00.000","2020","2","6","June","F","Manual","10000","Road-150 Red, 56","BK-R93R-56","Bikes","Road Bikes","France","France","Europe","1","2171.29","3578.27","3578.27","2171.29","1406.98"
"12251","348","9","2020-06-07 00:00:00.000","2020","2","6","June","M","Manual","20000","Mountain-100 Black, 38","BK-M82B-38","Bikes","Mountain Bikes","Australia","Australia","Pacific","1","1898.09","3374.99","3374.99","1898.09","1476.9"
"14997","314","8","2020-06-08 00:00:00.000","2020","2","6","June","M","Clerical","30000","Road-150 Red, 56","BK-R93R-56","Bikes","Road Bikes","Germany","Germany","Europe","1","2171.29","3578.27","3578.27","2171.29","1406.98"
"15661","312","10","2020-06-08 00:00:00.000","2020","2","6","June","M","Clerical","30000","Road-150 Red, 48","BK-R93R-48","Bikes","Road Bikes","United Kingdom","United Kingdom","Europe","1","2171.29","3578.27","3578.27","2171.29","1406.98"
"12174","313","4","2020-06-08 00:00:00.000","2020","2","6","June","M","Management","170000","Road-150 Red, 52","BK-R93R-52","Bikes","Road Bikes","United States","Southwest","North America","1","2171.29","3578.27","3578.27","2171.29","1406.98"
"20817","313","9","2020-06-08 00:00:00.000","2020","2","6","June","M","Manual","10000","Road-150 Red, 52","BK-R93R-52","Bikes","Road Bikes","Australia","Australia","Pacific","1","2171.29","3578.27","3578.27","2171.29","1406.98"
"15662","314","10","2020-06-08 00:00:00.000","2020","2","6","June","F","Clerical","30000","Road-150 Red, 56","BK-R93R-56","Bikes","Road Bikes","United Kingdom","United Kingdom","Europe","1","2171.29","3578.27","3578.27","2171.29","1406.98"
"20621","312","9","2020-06-08 00:00:00.000","2020","2","6","June","F","Professional","120000","Road-150 Red, 48","BK-R93R-48","Bikes","Road Bikes","Australia","Australia","Pacific","1","2171.29","3578.27","3578.27","2171.29","1406.98"
"15054","313","8","2020-06-08 00:00:00.000","2020","2","6","June","M","Manual","20000","Road-150 Red, 52","BK-R93R-52","Bikes","Road Bikes","Germany","Germany","Europe","1","2171.29","3578.27","3578.27","2171.29","1406.98"
"12246","351","9","2020-06-08 00:00:00.000","2020","2","6","June","M","Manual","10000","Mountain-100 Black, 48","BK-M82B-48","Bikes","Mountain Bikes","Australia","Australia","Pacific","1","1898.09","3374.99","3374.99","1898.09","1476.9"
"12772","312","1","2020-06-09 00:00:00.000","2020","2","6","June","F","Clerical","40000","Road-150 Red, 48","BK-R93R-48","Bikes","Road Bikes","United States","Northwest","North America","1","2171.29","3578.27","3578.27","2171.29","1406.98"
"12250","344","9","2020-06-09 00:00:00.000","2020","2","6","June","F","Manual","10000","Mountain-100 Silver, 38","BK-M82S-38","Bikes","Mountain Bikes","Australia","Australia","Pacific","1","1912.15","3399.99","3399.99","1912.15","1487.84"
"12777","312","1","2020-06-09 00:00:00.000","2020","2","6","June","M","Clerical","40000","Road-150 Red, 48","BK-R93R-48","Bikes","Road Bikes","United States","Northwest","North America","1","2171.29","3578.27","3578.27","2171.29","1406.98"
"20984","312","9","2020-06-09 00:00:00.000","2020","2","6","June","F","Manual","10000","Road-150 Red, 48","BK-R93R-48","Bikes","Road Bikes","Australia","Australia","Pacific","1","2171.29","3578.27","3578.27","2171.29","1406.98"
"12007","345","9","2020-06-09 00:00:00.000","2020","2","6","June","F","Skilled Manual","60000","Mountain-100 Silver, 42","BK-M82S-42","Bikes","Mountain Bikes","Australia","Australia","Pacific","1","1912.15","3399.99","3399.99","1912.15","1487.84"
"12014","346","9","2020-06-10 00:00:00.000","2020","2","6","June","M","Skilled Manual","10000","Mountain-100 Silver, 44","BK-M82S-44","Bikes","Mountain Bikes","Australia","Australia","Pacific","1","1912.15","3399.99","3399.99","1912.15","1487.84"
"12709","310","4","2020-06-10 00:00:00.000","2020","2","6","June","M","Management","130000","Road-150 Red, 62","BK-R93R-62","Bikes","Road Bikes","United States","Southwest","North America","1","2171.29","3578.27","3578.27","2171.29","1406.98"
"20626","313","9","2020-06-10 00:00:00.000","2020","2","6","June","M","Management","100000","Road-150 Red, 52","BK-R93R-52","Bikes","Road Bikes","Australia","Australia","Pacific","1","2171.29","3578.27","3578.27","2171.29","1406.98"
"12446","314","4","2020-06-10 00:00:00.000","2020","2","6","June","NA","Clerical","40000","Road-150 Red, 56","BK-R93R-56","Bikes","Road Bikes","United States","Southwest","North America","1","2171.29","3578.27","3578.27","2171.29","1406.98"
"26112","349","1","2020-06-10 00:00:00.000","2020","2","6","June","M","Management","70000","Mountain-100 Black, 42","BK-M82B-42","Bikes","Mountain Bikes","United States","Northwest","North America","1","1898.09","3374.99","3374.99","1898.09","1476.9"
"15669","314","10","2020-06-10 00:00:00.000","2020","2","6","June","F","Clerical","40000","Road-150 Red, 56","BK-R93R-56","Bikes","Road Bikes","United Kingdom","United Kingdom","Europe","1","2171.29","3578.27","3578.27","2171.29","1406.98"
"20812","310","9","2020-06-10 00:00:00.000","2020","2","6","June","M","Manual","10000","Road-150 Red, 62","BK-R93R-62","Bikes","Road Bikes","Australia","Australia","Pacific","1","2171.29","3578.27","3578.27","2171.29","1406.98"
"14134","362","9","2021-02-02 00:00:00.000","2021","1","2","February","F","Manual","20000","Mountain-200 Black, 46","BK-M68B-46","Bikes","Mountain Bikes","Australia","Australia","Pacific","1","1105.81","2049.1","2049.1","1105.81","943.29"
"17890","375","10","2021-02-02 00:00:00.000","2021","1","2","February","M","Manual","10000","Road-250 Black, 48","BK-R89B-48","Bikes","Road Bikes","United Kingdom","United Kingdom","Europe","1","1320.68","2181.56","2181.56","1320.68","860.88"
"26815","358","1","2021-02-02 00:00:00.000","2021","1","2","February","F","Professional","60000","Mountain-200 Black, 38","BK-M68B-38","Bikes","Mountain Bikes","United States","Northwest","North America","1","1105.81","2049.1","2049.1","1105.81","943.29"
"23545","379","9","2021-02-02 00:00:00.000","2021","1","2","February","F","Skilled Manual","70000","Road-250 Black, 58","BK-R89B-58","Bikes","Road Bikes","Australia","Australia","Pacific","1","1320.68","2181.56","2181.56","1320.68","860.88"
"15525","340","4","2021-02-02 00:00:00.000","2021","1","2","February","F","Skilled Manual","50000","Road-650 Black, 48","BK-R50B-48","Bikes","Road Bikes","United States","Southwest","North America","1","413.15","699.1","699.1","413.15","285.95"
"14129","362","9","2021-02-02 00:00:00.000","2021","1","2","February","F","Clerical","20000","Mountain-200 Black, 46","BK-M68B-46","Bikes","Mountain Bikes","Australia","Australia","Pacific","1","1105.81","2049.1","2049.1","1105.81","943.29"
"25033","383","9","2021-02-02 00:00:00.000","2021","1","2","February","M","Clerical","40000","Road-550-W Yellow, 40","BK-R64Y-40","Bikes","Road Bikes","Australia","Australia","Pacific","1","605.65","1000.44","1000.44","605.65","394.79"
"20845","320","8","2021-02-03 00:00:00.000","2021","1","2","February","M","Clerical","30000","Road-650 Red, 58","BK-R50R-58","Bikes","Road Bikes","Germany","Germany","Europe","1","413.15","699.1","699.1","413.15","285.95"
"19435","387","10","2021-02-03 00:00:00.000","2021","1","2","February","M","Clerical","30000","Road-550-W Yellow, 44","BK-R64Y-44","Bikes","Road Bikes","United Kingdom","United Kingdom","Europe","1","605.65","1000.44","1000.44","605.65","394.79"
"20922","334","10","2021-02-03 00:00:00.000","2021","1","2","February","M","Skilled Manual","40000","Road-650 Black, 60","BK-R50B-60","Bikes","Road Bikes","United Kingdom","United Kingdom","Europe","1","413.15","699.1","699.1","413.15","285.95"
"19040","387","8","2021-02-03 00:00:00.000","2021","1","2","February","M","Management","110000","Road-550-W Yellow, 44","BK-R64Y-44","Bikes","Road Bikes","Germany","Germany","Europe","1","605.65","1000.44","1000.44","605.65","394.79"
"26667","336","9","2021-02-03 00:00:00.000","2021","1","2","February","F","Management","120000","Road-650 Black, 62","BK-R50B-62","Bikes","Road Bikes","Australia","Australia","Pacific","1","413.15","699.1","699.1","413.15","285.95"
"12386","354","8","2021-02-03 00:00:00.000","2021","1","2","February","F","Manual","20000","Mountain-200 Silver, 42","BK-M68S-42","Bikes","Mountain Bikes","Germany","Germany","Europe","1","1117.86","2071.42","2071.42","1117.86","953.56"
"26662","342","9","2021-02-03 00:00:00.000","2021","1","2","February","F","Professional","60000","Road-650 Black, 52","BK-R50B-52","Bikes","Road Bikes","Australia","Australia","Pacific","1","413.15","699.1","699.1","413.15","285.95"
"29415","360","7","2021-02-03 00:00:00.000","2021","1","2","February","M","Clerical","30000","Mountain-200 Black, 42","BK-M68B-42","Bikes","Mountain Bikes","France","France","Europe","1","1105.81","2049.1","2049.1","1105.81","943.29"
"29390","360","7","2021-02-03 00:00:00.000","2021","1","2","February","F","Professional","40000","Mountain-200 Black, 42","BK-M68B-42","Bikes","Mountain Bikes","France","France","Europe","1","1105.81","2049.1","2049.1","1105.81","943.29"
"23423","375","9","2021-02-04 00:00:00.000","2021","1","2","February","M","Professional","70000","Road-250 Black, 48","BK-R89B-48","Bikes","Road Bikes","Australia","Australia","Pacific","1","1320.68","2181.56","2181.56","1320.68","860.88"
"23531","375","9","2021-02-04 00:00:00.000","2021","1","2","February","F","Skilled Manual","60000","Road-250 Black, 48","BK-R89B-48","Bikes","Road Bikes","Australia","Australia","Pacific","1","1320.68","2181.56","2181.56","1320.68","860.88"
"25034","387","9","2021-02-04 00:00:00.000","2021","1","2","February","F","Skilled Manual","80000","Road-550-W Yellow, 44","BK-R64Y-44","Bikes","Road Bikes","Australia","Australia","Pacific","1","605.65","1000.44","1000.44","605.65","394.79"
"17829","375","10","2021-02-04 00:00:00.000","2021","1","2","February","F","Skilled Manual","40000","Road-250 Black, 48","BK-R89B-48","Bikes","Road Bikes","United Kingdom","United Kingdom","Europe","1","1320.68","2181.56","2181.56","1320.68","860.88"
"17889","368","10","2021-02-04 00:00:00.000","2021","1","2","February","M","Manual","20000","Road-250 Red, 44","BK-R89R-44","Bikes","Road Bikes","United Kingdom","United Kingdom","Europe","1","1518.79","2443.35","2443.35","1518.79","924.56"
"23575","379","9","2021-02-04 00:00:00.000","2021","1","2","February","M","Management","40000","Road-250 Black, 58","BK-R89B-58","Bikes","Road Bikes","Australia","Australia","Pacific","1","1320.68","2181.56","2181.56","1320.68","860.88"
"23541","371","9","2021-02-04 00:00:00.000","2021","1","2","February","F","Skilled Manual","60000","Road-250 Red, 58","BK-R89R-58","Bikes","Road Bikes","Australia","Australia","Pacific","1","1320.68","2181.56","2181.56","1320.68","860.88"
"17795","370","10","2021-02-04 00:00:00.000","2021","1","2","February","F","Skilled Manual","30000","Road-250 Red, 52","BK-R89R-52","Bikes","Road Bikes","United Kingdom","United Kingdom","Europe","1","1518.79","2443.35","2443.35","1518.79","924.56"
"23432","369","9","2021-02-04 00:00:00.000","2021","1","2","February","M","Professional","70000","Road-250 Red, 48","BK-R89R-48","Bikes","Road Bikes","Australia","Australia","Pacific","1","1518.79","2443.35","2443.35","1518.79","924.56"
"15521","324","4","2021-02-04 00:00:00.000","2021","1","2","February","F","Skilled Manual","80000","Road-650 Red, 62","BK-R50R-62","Bikes","Road Bikes","United States","Southwest","North America","1","413.15","699.1","699.1","413.15","285.95"
"19343","330","7","2021-02-04 00:00:00.000","2021","1","2","February","M","Clerical","30000","Road-650 Red, 52","BK-R50R-52","Bikes","Road Bikes","France","France","Europe","1","413.15","699.1","699.1","413.15","285.95"
"14103","352","9","2021-02-04 00:00:00.000","2021","1","2","February","F","Management","40000","Mountain-200 Silver, 38","BK-M68S-38","Bikes","Mountain Bikes","Australia","Australia","Pacific","1","1117.86","2071.42","2071.42","1117.86","953.56"
"14337","387","1","2021-02-04 00:00:00.000","2021","1","2","February","F","Skilled Manual","40000","Road-550-W Yellow, 44","BK-R64Y-44","Bikes","Road Bikes","United States","Northwest","North America","1","605.65","1000.44","1000.44","605.65","394.79"
"27020","354","4","2021-02-04 00:00:00.000","2021","1","2","February","F","Clerical","40000","Mountain-200 Silver, 42","BK-M68S-42","Bikes","Mountain Bikes","United States","Southwest","North America","1","1117.86","2071.42","2071.42","1117.86","953.56"
"26749","326","9","2021-02-04 00:00:00.000","2021","1","2","February","M","Professional","100000","Road-650 Red, 44","BK-R50R-44","Bikes","Road Bikes","Australia","Australia","Pacific","1","413.15","699.1","699.1","413.15","285.95"
"14130","358","9","2021-02-04 00:00:00.000","2021","1","2","February","F","Clerical","20000","Mountain-200 Black, 38","BK-M68B-38","Bikes","Mountain Bikes","Australia","Australia","Pacific","1","1105.81","2049.1","2049.1","1105.81","943.29"
"21331","356","6","2021-02-04 00:00:00.000","2021","1","2","February","M","Skilled Manual","60000","Mountain-200 Silver, 46","BK-M68S-46","Bikes","Mountain Bikes","Canada","Canada","North America","1","1117.86","2071.42","2071.42","1117.86","953.56"
"14032","352","9","2021-02-05 00:00:00.000","2021","1","2","February","M","Skilled Manual","70000","Mountain-200 Silver, 38","BK-M68S-38","Bikes","Mountain Bikes","Australia","Australia","Pacific","1","1117.86","2071.42","2071.42","1117.86","953.56"
"23532","379","9","2021-02-05 00:00:00.000","2021","1","2","February","M","Skilled Manual","60000","Road-250 Black, 58","BK-R89B-58","Bikes","Road Bikes","Australia","Australia","Pacific","1","1320.68","2181.56","2181.56","1320.68","860.88"
"26113","379","6","2021-02-05 00:00:00.000","2021","1","2","February","F","Management","70000","Road-250 Black, 58","BK-R89B-58","Bikes","Road Bikes","Canada","Canada","North America","1","1320.68","2181.56","2181.56","1320.68","860.88"
"27078","352","4","2021-02-05 00:00:00.000","2021","1","2","February","F","Skilled Manual","40000","Mountain-200 Silver, 38","BK-M68S-38","Bikes","Mountain Bikes","United States","Southwest","North America","1","1117.86","2071.42","2071.42","1117.86","953.56"
"27017","360","1","2021-02-05 00:00:00.000","2021","1","2","February","M","Skilled Manual","80000","Mountain-200 Black, 42","BK-M68B-42","Bikes","Mountain Bikes","United States","Northwest","North America","1","1105.81","2049.1","2049.1","1105.81","943.29"
"12619","362","10","2021-02-05 00:00:00.000","2021","1","2","February","F","Clerical","40000","Mountain-200 Black, 46","BK-M68B-46","Bikes","Mountain Bikes","United Kingdom","United Kingdom","Europe","1","1105.81","2049.1","2049.1","1105.81","943.29"
"15637","377","7","2021-02-05 00:00:00.000","2021","1","2","February","M","Clerical","40000","Road-250 Black, 52","BK-R89B-52","Bikes","Road Bikes","France","France","Europe","1","1320.68","2181.56","2181.56","1320.68","860.88"
"27073","358","1","2021-02-05 00:00:00.000","2021","1","2","February","F","Skilled Manual","70000","Mountain-200 Black, 38","BK-M68B-38","Bikes","Mountain Bikes","United States","Northwest","North America","1","1105.81","2049.1","2049.1","1105.81","943.29"
"17792","370","10","2021-02-06 00:00:00.000","2021","1","2","February","F","Clerical","40000","Road-250 Red, 52","BK-R89R-52","Bikes","Road Bikes","United Kingdom","United Kingdom","Europe","1","1518.79","2443.35","2443.35","1518.79","924.56"
"15531","324","1","2021-02-06 00:00:00.000","2021","1","2","February","M","Professional","60000","Road-650 Red, 62","BK-R50R-62","Bikes","Road Bikes","United States","Northwest","North America","1","413.15","699.1","699.1","413.15","285.95"
"29404","360","7","2021-02-06 00:00:00.000","2021","1","2","February","F","Clerical","30000","Mountain-200 Black, 42","BK-M68B-42","Bikes","Mountain Bikes","France","France","Europe","1","1105.81","2049.1","2049.1","1105.81","943.29"
"12390","356","8","2021-02-06 00:00:00.000","2021","1","2","February","F","Clerical","40000","Mountain-200 Silver, 46","BK-M68S-46","Bikes","Mountain Bikes","Germany","Germany","Europe","1","1117.86","2071.42","2071.42","1117.86","953.56"
"15537","320","4","2021-02-06 00:00:00.000","2021","1","2","February","F","Professional","60000","Road-650 Red, 58","BK-R50R-58","Bikes","Road Bikes","United States","Southwest","North America","1","413.15","699.1","699.1","413.15","285.95"
"25021","389","9","2021-02-06 00:00:00.000","2021","1","2","February","M","Clerical","20000","Road-550-W Yellow, 48","BK-R64Y-48","Bikes","Road Bikes","Australia","Australia","Pacific","1","605.65","1000.44","1000.44","605.65","394.79"
